id,template,type,question,answer
586,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 0 jade, 0 onyx -> 32
1 amber, 4 jade, 1 onyx -> 34
3 amber, 1 jade, 2 onyx -> 34
0 amber, 1 jade, 0 onyx -> 6

1 amber, 1 jade, 4 onyx -> 31
3 amber, 4 jade, 2 onyx -> 46
2 amber, 4 jade, 0 onyx -> 28
0 amber, 1 jade, 1 onyx -> 8

Now fill the torn line using these entries:
3 amber, 2 jade, 4 onyx -> 77
2 amber, 3 jade, 3 onyx -> 66
3 amber, 1 jade, 2 onyx -> 52
2 amber, 0 jade, 1 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",27
587,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
0 amber, 0 jade, 2 onyx -> 10
4 amber, 4 jade, 4 onyx -> 52
3 amber, 2 jade, 1 onyx -> 23
0 amber, 1 jade, 0 onyx -> 6

3 amber, 0 jade, 4 onyx -> 45
4 amber, 1 jade, 1 onyx -> 41
3 amber, 4 jade, 0 onyx -> 49
3 amber, 2 jade, 3 onyx -> 53

Now fill the torn line using these entries:
0 amber, 0 jade, 2 onyx -> 16
2 amber, 3 jade, 2 onyx -> 34
0 amber, 1 jade, 4 onyx -> 34
3 amber, 1 jade, 1 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",28
588,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 1 jade, 4 onyx -> 44
2 amber, 4 jade, 1 onyx -> 48
2 amber, 2 jade, 1 onyx -> 32
1 amber, 2 jade, 0 onyx -> 23

1 amber, 4 jade, 3 onyx -> 39
0 amber, 1 jade, 1 onyx -> 11
1 amber, 1 jade, 2 onyx -> 20
1 amber, 2 jade, 3 onyx -> 31

Now fill the torn line using these entries:
1 amber, 1 jade, 1 onyx -> 20
1 amber, 4 jade, 3 onyx -> 49
1 amber, 2 jade, 1 onyx -> 27
2 amber, 4 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",62
589,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 4 jade, 2 onyx -> 77
0 amber, 1 jade, 1 onyx -> 17
4 amber, 0 jade, 3 onyx -> 63
2 amber, 3 jade, 3 onyx -> 69

0 amber, 2 jade, 1 onyx -> 12
0 amber, 3 jade, 2 onyx -> 20
3 amber, 3 jade, 4 onyx -> 55
2 amber, 2 jade, 0 onyx -> 26

Now fill the torn line using these entries:
0 amber, 4 jade, 4 onyx -> 28
1 amber, 0 jade, 3 onyx -> 21
1 amber, 3 jade, 3 onyx -> 30
1 amber, 1 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",12
590,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 3 jade, 2 onyx -> 44
2 amber, 3 jade, 0 onyx -> 28
2 amber, 2 jade, 2 onyx -> 36
2 amber, 4 jade, 3 onyx -> 60

1 amber, 1 jade, 1 onyx -> 20
1 amber, 0 jade, 1 onyx -> 13
3 amber, 2 jade, 4 onyx -> 57
0 amber, 3 jade, 2 onyx -> 29

Now fill the torn line using these entries:
2 amber, 0 jade, 4 onyx -> 22
0 amber, 4 jade, 3 onyx -> 26
0 amber, 2 jade, 3 onyx -> 16
1 amber, 4 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",31
591,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 4 jade, 1 onyx -> 31
1 amber, 2 jade, 2 onyx -> 26
1 amber, 4 jade, 3 onyx -> 39
4 amber, 0 jade, 4 onyx -> 52

4 amber, 0 jade, 2 onyx -> 36
3 amber, 4 jade, 0 onyx -> 56
2 amber, 1 jade, 2 onyx -> 28
1 amber, 1 jade, 3 onyx -> 22

Now fill the torn line using these entries:
1 amber, 2 jade, 0 onyx -> 22
4 amber, 4 jade, 1 onyx -> 64
1 amber, 3 jade, 4 onyx -> 62
0 amber, 1 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",40
592,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 2 jade, 3 onyx -> 33
2 amber, 0 jade, 2 onyx -> 26
1 amber, 0 jade, 4 onyx -> 28
4 amber, 2 jade, 1 onyx -> 47

3 amber, 2 jade, 3 onyx -> 42
2 amber, 1 jade, 4 onyx -> 34
3 amber, 3 jade, 1 onyx -> 40
1 amber, 1 jade, 2 onyx -> 20

Now fill the torn line using these entries:
4 amber, 2 jade, 4 onyx -> 58
4 amber, 2 jade, 1 onyx -> 43
2 amber, 2 jade, 4 onyx -> 42
4 amber, 3 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",51
593,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 3 jade, 2 onyx -> 52
4 amber, 4 jade, 3 onyx -> 81
0 amber, 2 jade, 3 onyx -> 37
2 amber, 2 jade, 2 onyx -> 44

4 amber, 1 jade, 1 onyx -> 18
4 amber, 3 jade, 0 onyx -> 21
2 amber, 0 jade, 2 onyx -> 12
3 amber, 1 jade, 1 onyx -> 15

Now fill the torn line using these entries:
3 amber, 1 jade, 4 onyx -> 33
4 amber, 4 jade, 0 onyx -> 44
0 amber, 2 jade, 3 onyx -> 28
0 amber, 2 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",16
594,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
0 amber, 1 jade, 4 onyx -> 28
1 amber, 2 jade, 4 onyx -> 35
1 amber, 3 jade, 3 onyx -> 33
1 amber, 4 jade, 2 onyx -> 31

1 amber, 1 jade, 0 onyx -> 13
2 amber, 2 jade, 1 onyx -> 30
4 amber, 2 jade, 2 onyx -> 48
0 amber, 3 jade, 4 onyx -> 34

Now fill the torn line using these entries:
2 amber, 3 jade, 0 onyx -> 31
1 amber, 4 jade, 0 onyx -> 28
3 amber, 2 jade, 3 onyx -> 40
1 amber, 1 jade, 3 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",19
595,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 0 jade, 1 onyx -> 11
2 amber, 0 jade, 3 onyx -> 25
3 amber, 3 jade, 3 onyx -> 60
1 amber, 3 jade, 0 onyx -> 35

3 amber, 1 jade, 2 onyx -> 32
3 amber, 0 jade, 0 onyx -> 12
1 amber, 4 jade, 3 onyx -> 49
0 amber, 2 jade, 2 onyx -> 26

Now fill the torn line using these entries:
4 amber, 4 jade, 3 onyx -> 52
4 amber, 2 jade, 1 onyx -> 40
4 amber, 3 jade, 4 onyx -> 54
4 amber, 4 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",48
596,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -71
0 -> -2
3 -> 49
4 -> 118

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",233
597,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-1 -> -1
0 -> 0
1 -> 5
3 -> 51

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",185
598,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> 8
-1 -> -4
0 -> -2
3 -> -92

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-412
599,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> 54
1 -> -2
2 -> -31
4 -> -233

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-442
600,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-1 -> 2
0 -> 1
1 -> 2
2 -> -1

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",-43
601,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-1 -> 1
1 -> -1
2 -> 1
4 -> 41

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",91
602,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> -24
-1 -> -2
0 -> 2
1 -> 6

Now determine the value at:
3 -> ?
Please only give the answer in numerical format and only reply with the answer.",86
603,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> 29
-1 -> 10
2 -> 1
3 -> -6

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",-25
604,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> 39
-2 -> 15
1 -> 3
2 -> -1

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-97
605,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-1 -> 5
0 -> 2
1 -> -7
3 -> -115

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-463
606,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> -7
2 -> 13
3 -> 33
4 -> 71

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",133
607,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -71
-2 -> -20
-1 -> -3
0 -> -2

Now determine the value at:
2 -> ?
Please only give the answer in numerical format and only reply with the answer.",24
608,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -6
-1 -> -6
0 -> -3
3 -> -54

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-198
609,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> 3
1 -> -6
3 -> -62
4 -> -123

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-214
610,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> -10
-1 -> -6
1 -> -4
2 -> -18

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-192
611,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> 19
-1 -> 5
0 -> 1
4 -> -35

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-79
612,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -31
-2 -> -10
1 -> 5
2 -> 14

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",137
613,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -64
0 -> 2
1 -> 8
2 -> 36

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",230
614,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> -19
-1 -> -1
1 -> -1
2 -> 17

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",359
615,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> 28
-1 -> 3
0 -> -2
4 -> -182

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-357
616,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> 89
-1 -> 5
1 -> 1
4 -> -170

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-343
617,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -81
-1 -> -7
0 -> 0
1 -> 3

Now determine the value at:
2 -> ?
Please only give the answer in numerical format and only reply with the answer.",14
618,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> 1
-2 -> -3
-1 -> -1
2 -> -19

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",-111
619,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -8
-1 -> 4
0 -> 1
3 -> 28

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",136
620,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> -13
1 -> -1
2 -> -1
4 -> 29

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",71
621,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> 23
-1 -> 4
0 -> 1
2 -> -5

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",-91
622,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -61
-1 -> 1
1 -> -1
3 -> 29

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",86
623,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-1 -> 0
1 -> 4
3 -> 0
4 -> -20

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",-60
624,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-3 -> -51
-2 -> -16
1 -> 5
3 -> 69

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",285
625,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
0 -> 3
1 -> 12
2 -> 45
4 -> 255

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",468
626,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> -15
-1 -> 0
1 -> 0
2 -> 9

Now determine the value at:
5 -> ?
Please only give the answer in numerical format and only reply with the answer.",216
627,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-1 -> 3
0 -> 1
2 -> -15
3 -> -65

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",-167
628,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> -10
0 -> -2
2 -> 22
3 -> 70

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",158
629,cubic_forge,algebra,"In the curve forge, each value is produced by one fixed cubic rule.

Recorded points from the same cubic:
-2 -> 14
-1 -> 4
0 -> 2
3 -> -16

Now determine the value at:
4 -> ?
Please only give the answer in numerical format and only reply with the answer.",-46
